Id,black,dup,noisy
9Z2WcO,False,False,False
YDM0ii,False,False,False
XPiggG,True,False,True
KFzKjH,False,False,False
xBiEnj,False,False,False
0X4ltU,False,False,False
Ih3RBI,False,False,False
BnP5QY,False,False,False
xFrEBJ,False,False,False
YbQ5Id,False,False,False
OtMRcG,False,False,False
tPBQZh,False,False,False
6nBkgV,False,False,False
D8PPDh,False,False,False
n0FhxM,False,False,False
cKe0Z1,False,False,False
FesDae,False,False,False
1KJ6Ds,False,False,False
YlZGLK,False,False,False
f7RB2j,False,False,False
ez07or,False,False,False
l5J7rq,False,False,False
SAMRfn,False,False,False
XJDTXZ,False,False,False
Ne6igC,False,False,False
BQNGUk,False,False,False
KgYsIx,False,False,False
lek9OY,False,False,False
Jbsp8h,False,False,False
Uypxhn,False,False,False
4N7nHf,False,True,True
pYcSSW,False,False,False
bUaVQa,False,False,False
cis7oL,False,False,False
J9Ksqq,False,False,False
crolJR,False,False,False
IbNa1R,False,False,False
vBiSN2,False,False,False
trpR4q,False,False,False
GNrPdC,False,False,False
fOYB0G,True,False,True
8mtfV5,False,False,False
ng5b5N,False,False,False
4cEeg2,False,False,False
xghX3L,False,False,False
w1Vop4,False,False,False
gnleAI,False,False,False
lyRYjH,False,False,False
1Ych9x,False,False,False
hivhF5,False,False,False
f2AoUg,False,False,False
tJGXAe,False,False,False
h6Xmb1,False,False,False
By690T,False,False,False
rcHXDF,False,False,False
Givhdf,False,False,False
8s17NG,False,False,False
uPjQ2k,False,False,False
LefTHS,False,False,False
dA6F8e,False,False,False
lSh3lo,False,False,False
PZe0wB,False,False,False
1kDHi7,False,False,False
uSUKZ1,False,False,False
dE6x3d,False,False,False
RhCfj8,False,False,False
BnXBAq,False,False,False
IrzW0m,False,False,False
ZkcnmY,False,False,False
ong0Sb,False,False,False
Bt6yys,False,False,False
uklDHK,False,False,False
2NBi34,False,False,False
fvqUPi,False,False,False
5AJFwf,False,False,False
mCOJ99,False,False,False
yZcc0d,False,False,False
hHlC2T,False,False,False
gpmxVa,False,False,False
7NQdvw,False,False,False
SPeex4,False,False,False
YtEcOL,False,False,False
9J2eNX,False,False,False
afVAoA,False,False,False
2nseuQ,False,False,False
bu4iOC,False,False,False
O5G8ve,False,False,False
It7YMz,False,False,False
TNUaRs,False,False,False
VMolxz,False,False,False
8WUSlL,False,False,False
rT4mnc,False,False,False
La8AnW,False,False,False
fhCfdg,False,False,False
QGkL0S,False,False,False
7Q6kHz,False,False,False
KRcb0N,False,False,False
mHjC3H,False,False,False
QjrXvU,False,False,False
ecCLP7,False,False,False
J9AFgB,False,False,False
T1M0il,False,False,False
qtFLPK,False,False,False
X6L4Tf,False,False,False
TWfXii,False,False,False
t2Ieq5,False,False,False
AsaGLq,False,False,False
pgnQjw,False,False,False
ghZQMl,False,False,False
VUQbLZ,False,False,False
wdCE20,False,False,False
Wen1BD,False,False,False
GLvu4e,False,False,False
yS9K3B,False,False,False
dOwZej,False,False,False
KjYSbz,False,False,False
hTYkjL,False,False,False
o4ZnHo,False,False,False
dL1XZT,False,False,False
z6LiaL,False,False,False
Sozja0,False,False,False
DKiKMy,False,False,False
oA8Wvd,False,False,False
SP7siQ,False,False,False
SY7inl,False,False,False
gXQdDQ,False,False,False
Q9LnTO,False,False,False
hSYUj4,False,False,False
y5kDBw,False,False,False
az3NoL,False,False,False
BAKf7C,False,False,False
NlCHW4,False,False,False
f6kgIJ,False,False,False
OWhKR5,False,False,False
X4yOPm,False,False,False
s2AgCi,False,False,False
wb4xXo,False,False,False
JYnrw2,False,False,False
onDhav,False,False,False
txTKxP,False,False,False
2ANGUk,False,True,True
Hff77i,False,False,False
hoVDSy,False,False,False
Mgmcu2,False,False,False
nSFBeZ,False,False,False
6gJi7l,False,False,False
NTsBNF,False,False,False
DNMhk8,False,False,False
mFA6qL,False,False,False
zBG6v4,False,False,False
eNHlK8,False,False,False
h4EQZY,False,False,False
Rt8oJp,False,False,False
6IikXM,False,False,False
jdao9e,False,False,False
SqL9H7,False,False,False
dd6BCG,False,False,False
5jTLyB,False,False,False
TAnyLo,False,False,False
OkNF3l,False,False,False
5oWkK3,False,False,False
eh8mtL,True,True,True
VCSaNp,False,False,False
MfjXPa,False,False,False
tuz5NI,False,False,False
dtIVps,False,False,False
WRBa04,False,False,False
InRq3h,False,False,False
s4VM2T,False,False,False
FP8NB1,False,False,False
nR2jCd,False,False,False
RWuLdG,False,False,False
qPbD59,False,False,False
eFIWhk,False,False,False
hUGwVz,False,False,False
77cdNu,False,False,False
3Lthbu,False,False,False
TR1DJA,False,False,False
rQKtdW,False,False,False
dcn6yK,False,False,False
QEr89T,False,False,False
4Va1l1,False,False,False
vC3gfh,False,False,False
KpZmAe,False,False,False
RSMqHL,False,False,False
7YWtBk,False,False,False
5n6FnA,False,False,False
fn9o5w,False,False,False
4T1XYn,False,False,False
8oKRfV,False,False,False
S48spZ,False,False,False
GE7UEW,False,False,False
zEiFzo,False,False,False
tLTBGz,False,False,False
8gTCGD,False,False,False
3Jpmdv,False,False,False
4fC7yD,False,False,False
Q4seTM,False,False,False
bxyDS2,False,False,False
O6a8ml,False,False,False
4H2oPh,False,False,False
mnrSnJ,False,False,False
p5AirG,False,False,False
o2zFpx,False,False,False
VtPGnR,False,False,False
z8ay1F,False,False,False
Uld7G6,False,False,False
Mk6lmK,False,False,False
Md3oLI,False,False,False
ZRMBAT,False,False,False
y9RaM8,False,False,False
v5fySL,True,False,True
wP2x0b,False,False,False
NPAPBa,False,False,False
yyMgW5,False,False,False
paMFM8,False,False,False
vKrsLr,False,False,False
0gVPoM,False,False,False
MxLBKe,False,False,False
3RAk2m,False,False,False
rMpbfw,False,False,False
twjKu6,False,False,False
DIztfN,False,False,False
tmGa9Q,False,False,False
3dNdur,False,False,False
3pcwYh,False,False,False
OvIQ6U,False,False,False
aaJKPZ,False,False,False
EbRRcL,False,False,False
AEXcRH,False,False,False
iQGUcS,False,False,False
Gfs6vK,False,False,False
zqaCFX,False,False,False
rYkBW7,False,False,False
YDWid3,False,False,False
IVi4xA,False,False,False
RJACwY,False,False,False
uIColI,False,False,False
6xjBLF,False,False,False
0L8Sxf,False,False,False
yEfDvq,False,False,False
wcFL3R,False,False,False
Pw2zlH,False,False,False
bDaE21,False,False,False
pWbNRu,False,False,False
q2COWc,False,False,False
QKJvav,False,False,False
fjJyDN,False,False,False
SsbnvA,False,False,False
VuYGHD,False,False,False
ccyT9E,False,False,False
IW9oPf,False,False,False
n9Upju,False,False,False
vjkx7H,False,False,False
N5JOLz,False,False,False
IFE3dJ,False,False,False
OTWzyg,False,False,False
xwIy5D,False,False,False
Z30Ghq,False,False,False
bQ4D6Z,False,False,False
YOELPf,False,False,False
BHQxpx,False,False,False
cAQykk,False,False,False
65GE44,False,False,False
IaPDK4,False,False,False
PjQxiY,False,False,False
jG9IK7,False,False,False
iAF84v,False,False,False
QaFftn,False,False,False
RjsBAA,False,False,False
e0QUCA,False,False,False
CQ6jei,False,False,False
gGvQWC,False,False,False
wSNX3I,False,False,False
hTyomo,False,False,False
q2YUOT,False,False,False
Jf6CtY,False,False,False
uriPhQ,False,False,False
IaYrAN,False,False,False
tB2eap,False,False,False
Avvdvm,False,False,False
P5A3bM,False,False,False
ssO473,False,False,False
S4pTYI,False,False,False
wTfTR7,False,False,False
mkKQFm,False,False,False
PeiMxR,False,False,False
7IONEE,False,False,False
80bgpU,False,False,False
RpsxY7,False,False,False
mo6ZWM,False,True,True
sgQEJL,False,False,False
D2bOam,False,False,False
8ccghn,False,False,False
OFOnSm,False,False,False
nVenwm,False,False,False
jgNpHU,False,False,False
DKcHMd,False,False,False
S1uWYr,False,False,False
ECm9uh,False,False,False
Q2ViQw,False,False,False
onS22f,False,False,False
3SiLAp,True,False,True
Zs8LlN,False,False,False
mC2QVS,False,False,False
jbM7YQ,False,False,False
6kV3Cq,False,False,False
060d6p,False,False,False
9ZyfXd,False,False,False
e2tNnK,False,False,False
Ohl4Ty,False,False,False
RJPsPF,False,False,False
hkFLEy,False,False,False
JjcqnM,False,False,False
NIodQQ,False,False,False
KOqxcH,False,False,False
Wp4MmA,False,False,False
GiNMOo,False,False,False
BzRAAN,False,False,False
sLbm8z,False,False,False
KuvGgO,False,False,False
qotMOR,False,False,False
KFQrgN,False,False,False
Qh35ky,False,False,False
MB35IH,False,False,False
q7hfDk,False,False,False
D6Suon,False,False,False
JhaSzY,False,False,False
zGzV9G,False,False,False
fqFAP1,False,False,False
v2X63a,False,False,False
xAo3gj,False,False,False
EMn3Hq,False,False,False
M6dPIt,False,False,False
TGQte7,False,False,False
m60EjZ,False,False,False
ILG0fh,False,False,False
z8D9v3,False,False,False
ZrraZ4,False,False,False
b6TNPS,False,False,False
OvGddT,False,False,False
UuGBGW,False,False,False
aNGooD,False,False,False
UBSgtq,False,False,False
UtDva7,False,False,False
mV6DuW,False,False,False
6WfENn,False,False,False
TBZsxc,False,False,False
rsBUUx,False,False,False
kZT6G6,False,False,False
hjWiEZ,False,False,False
vOFOup,False,False,False
ZJCS9L,False,False,False
tKhKhz,False,False,False
JK4Jzb,True,False,True
vxUV4C,False,False,False
rzUNyi,False,False,False
eT1rem,False,False,False
o4lYgH,False,False,False
yipIwm,False,False,False
iKjlAN,False,False,False
0UDVWl,False,False,False
d8UAKj,False,False,False
F1DmdT,False,False,False
5zvtyV,False,False,False
8B22uS,False,False,False
H9sabf,False,True,True
XEOA88,False,False,False
XGHe4C,False,False,False
f3ywtT,False,False,False
LAvHTs,False,False,False
KYzAa4,False,False,False
pZO6GU,False,False,False
EtgmdT,False,False,False
6sDr4w,False,False,False
evh9XZ,False,False,False
pIBNQ7,False,False,False
P5vB4P,False,False,False
5GU7iH,False,False,False
zH0nzb,True,False,True
Z3QOkn,False,False,False
BgSs2w,False,False,False
KXdqC7,False,False,False
gGTZwJ,False,False,False
L2rgmw,False,False,False
PPqAbg,False,False,False
JxriDJ,False,False,False
Xh6dAJ,False,False,False
0fUhuT,False,False,False
ESb8G6,False,False,False
jeeoEu,False,False,False
L7LVMK,False,False,False
hqFwTD,False,False,False
ykDbYI,False,False,False
VX3jMS,False,False,False
zEaUoe,False,False,False
zCzcLP,False,False,False
Lv1H40,False,False,False
bN0LML,False,False,False
d9Y9mi,False,False,False
Vh5IM4,False,False,False
s61sLO,False,False,False
sbsgs8,False,False,False
l8n7Am,False,False,False
oqyHGV,False,False,False
DINs0W,False,False,False
LOX9vG,False,False,False
hQfNPt,False,False,False
eufxTp,False,False,False
qH2t2f,False,False,False
lzy2U3,False,False,False
Jidmq3,False,False,False
dealK4,False,False,False
FUteew,False,False,False
r9Hz0A,False,False,False
IgBfxl,True,False,True
NgzRAp,False,False,False
VHFdAJ,False,False,False
qNTEID,True,True,True
5akQGL,False,False,False
VvN8F7,False,False,False
RX72KR,False,False,False
TxyLqL,False,False,False
4C1AqI,False,False,False
ls0SAZ,False,False,False
ruEWZl,False,False,False
w4OtSw,False,False,False
DgyRKf,False,False,False
EtXMqM,False,False,False
MANYmy,False,False,False
JsO6UV,False,False,False
timO8Z,False,False,False
weQQ9a,False,False,False
piiLTP,False,False,False
D6qKhl,False,False,False
HSOT3k,False,False,False
Do39Hj,False,False,False
2AkZAH,False,False,False
M25J8w,False,False,False
8dGJCg,False,False,False
3UbCRZ,False,False,False
gE8mLl,False,False,False
rrHP3D,False,False,False
D8Zguj,False,False,False
CIf8aL,True,False,True
6HAzJZ,False,False,False
sbsAtY,False,False,False
TfOAWK,False,False,False
EjVC2r,False,False,False
4u63EN,False,False,False
xRiUXi,False,False,False
bcbvkp,False,False,False
OCoVmy,False,False,False
AmmAk1,False,False,False
2e2C0i,False,False,False
0DeqwN,False,False,False
wzqPlQ,False,False,False
mzDyRv,False,False,False
HumosF,False,False,False
DTbwxE,False,False,False
fDPnip,False,False,False
2KXI7i,False,False,False
R1V7ZS,False,False,False
9Oybn0,False,False,False
lcXlix,False,False,False
s9zhOn,False,False,False
F41vvI,False,False,False
X4G6ze,False,False,False
b3egx9,False,False,False
G9Fcc2,False,False,False
c1m8Jm,False,False,False
oJ8KJ3,False,False,False
Ly21oi,False,False,False
dn4tRH,False,False,False
JvdIvu,False,False,False
YDHx5x,False,False,False
XkQSid,False,False,False
yWRmw3,False,False,False
oa5HZo,False,False,False
iNxWEO,False,False,False
bdPbHd,False,False,False
2guTtD,False,False,False
antRoP,False,False,False
PrJc9E,False,False,False
SoSPfq,False,False,False
R52D0O,False,False,False
P1uTEH,False,False,False
UyIAbs,False,False,False
RGyNYZ,False,False,False
5jt3Iz,False,False,False
PPylzR,True,True,True
xeQnMq,False,False,False
uGCCUU,False,False,False
fagRtY,False,False,False
pdqZ5p,False,False,False
HD8W0N,False,False,False
QOPY40,False,False,False
YTcCIi,False,False,False
PrSu3j,False,False,False
bUBedw,False,False,False
30AWJr,False,False,False
GfwRZI,False,False,False
6Ua3vm,True,False,True
o87on0,False,False,False
eixlcD,False,False,False
VblYpG,False,False,False
OsWuXX,False,False,False
lAeNiz,True,False,True
ArDTck,False,False,False
xlKGit,False,False,False
t2r6LY,False,False,False
msBrsQ,False,False,False
gftFc2,False,False,False
XJW76S,False,False,False
ZkHTIc,False,False,False
zCj3sa,False,False,False
Qdaskw,False,False,False
UsgowR,False,False,False
BM4PTP,False,False,False
IKVwYm,False,False,False
FTBaCE,False,True,True
qiOcjm,False,True,True
TZOefD,False,False,False
QOy8p6,False,False,False
0D8o65,False,False,False
N5tWAh,False,False,False
AksGpp,False,False,False
FxUzgR,False,True,True
kBY20A,False,False,False
TaZxng,False,False,False
adcOjj,False,False,False
Yk8uMQ,False,False,False
hPbbe0,False,False,False
J8VgIo,False,False,False
1DlVAf,False,False,False
Rq5RU2,True,False,True
94xy0R,False,False,False
EyfmBQ,False,False,False
H7FAoN,False,False,False
GW9RU7,False,False,False
4KGgh5,False,False,False
7giexb,False,False,False
ar65VB,False,False,False
bZf5QJ,False,False,False
XLrseT,False,False,False
zLZdWG,False,False,False
dxfPxU,False,False,False
cR1nhV,False,False,False
80dAdz,False,False,False
u4W8SV,False,False,False
3iBevF,False,False,False
GnuNtq,False,False,False
qD3cIP,False,False,False
DQZuVJ,False,False,False
nPr9P0,False,False,False
Lmfl0f,False,False,False
6icPpu,False,False,False
yaenNb,False,False,False
EelzYv,False,False,False
eGBkLF,False,False,False
oWHBTV,False,False,False
P0XIxa,False,False,False
UBEolj,False,False,False
bhP9qo,False,False,False
Au6nfi,False,False,False
u0rars,False,False,False
zOLyGv,False,False,False
ZHAQ2p,True,False,True
QKzXj2,False,False,False
GjDOTr,False,False,False
ZR4spd,False,False,False
H9PMiH,False,False,False
p7aIpH,False,False,False
Asunxt,False,False,False
ViFB1c,False,False,False
XRYyue,False,False,False
T7wzfu,False,False,False
N3gT51,False,False,False
IV8s1J,False,False,False
tgkHN7,False,False,False
YaogTi,False,False,False
isUgg8,False,False,False
c5xS1h,False,False,False
rpU286,False,False,False
8mhQeQ,False,False,False
5W54o6,False,False,False
r62AiH,False,False,False
x7ui25,False,False,False
4Zzo7L,False,False,False
seC85W,False,False,False
u6RCUr,False,False,False
fDM52u,False,False,False
lAOwxr,False,False,False
azsJ2e,False,False,False
Ilymve,False,False,False
CTlgCZ,False,False,False
1jQfy3,False,False,False
ijFDcH,False,False,False
ccjoK2,False,False,False
bB1c6g,True,False,True
BC1nFA,False,False,False
xIhUC7,False,False,False
ByYi9O,False,False,False
bkeHTb,False,False,False
WFQBZ4,False,False,False
yR9CA0,False,False,False
mZbK4m,False,False,False
Bx5ozf,False,False,False
e87Uqq,False,False,False
nS3U6o,False,False,False
sKDPnW,False,False,False
QFM2BS,False,False,False
OtsopF,False,False,False
x9czDU,False,False,False
BOkzDH,False,False,False
3nWoD0,False,False,False
qfm0jF,False,False,False
AcRySN,False,False,False
knyk2B,True,False,True
qOXPR3,False,False,False
o7hSr9,False,False,False
E7z7VD,False,False,False
cV50aZ,False,False,False
42nDnY,False,False,False
xF4S4a,False,False,False
5hHU5j,False,False,False
KZVNED,False,False,False
9b6lxw,False,False,False
pOX77Y,False,False,False
ZyAMkr,False,False,False
cTSRjw,False,False,False
hjvMLc,False,False,False
gq5DFG,False,False,False
RZQeJM,False,False,False
it5fwM,False,False,False
OGhO2L,False,False,False
P5yaWN,True,False,True
3mUn0r,False,False,False
93rkCd,False,False,False
GdFqPd,False,False,False
T947XU,False,False,False
lqp57G,False,False,False
lyu9cV,False,False,False
HmceXv,False,False,False
3mv39x,False,False,False
NrK8eN,False,False,False
PCWeJB,True,False,True
HJWHTa,False,False,False
xFQkcx,False,False,False
k685dc,False,False,False
eQdyxO,False,False,False
fRQ40i,False,False,False
fFKdFc,False,False,False
Ld6p6X,False,False,False
DmiSo3,False,False,False
1VO1K2,False,False,False
WqkXDf,False,False,False
eQJqeX,False,False,False
xyG0b1,False,False,False
pkpDOX,False,False,False
HiahZQ,False,False,False
ACnUhO,False,False,False
GKP1hs,False,False,False
Lc4Vh3,False,False,False
vm8Yy6,True,False,True
299VXb,False,False,False
4ubzj3,False,False,False
Fg6Woa,False,False,False
T0u7Jg,False,False,False
kgaDN6,False,False,False
GAchLD,False,False,False
3quG75,False,False,False
aegEos,False,False,False
UF1ZWN,False,False,False
Dqy3EN,False,False,False
eoWxXF,False,False,False
4XsKrA,False,False,False
qVuaIV,False,False,False
CV7OM4,False,False,False
NnK6F5,False,False,False
rPKLUM,False,False,False
M8XbYn,False,False,False
67PQur,False,False,False
CyP1nI,False,True,True
ZmqM8o,False,False,False
v6U5I0,False,False,False
gEFgWH,False,False,False
4NlbHI,False,False,False
3okJ8s,False,False,False
jTmHMq,False,False,False
Icloa1,False,False,False
B7jUHZ,True,False,True
uwh2UV,False,False,False
iNkQjH,False,False,False
vslfU2,False,False,False
srEoch,False,False,False
IF2a5O,True,False,True
1MsGK6,False,False,False
w3XmAv,False,False,False
7ZxYZC,False,False,False
lYwU8P,False,False,False
DItmfB,False,False,False
tVgJCU,False,False,False
OFAYbq,False,False,False
4fLHh9,False,False,False
e3KxJ6,False,False,False
bllSuf,False,False,False
q8RYZT,False,False,False
e3czXx,True,False,True
JAcMSn,False,False,False
XGrB85,False,False,False
9alD3c,False,False,False
JDkZuX,False,False,False
YYzaiK,False,False,False
aZ0Jh9,False,False,False
EFJe9V,False,False,False
WgCbnH,False,False,False
A1spMm,False,False,False
6DYGbH,False,False,False
oaW3qc,False,False,False
